202;80;250;251;land;false;desert;1
203;112;186;210;land;true;hills;1
204;247;134;177;land;false;desert;1
205;199;243;248;land;false;plains;1
206;243;135;169;land;false;mountain;1
207;232;114;250;land;false;hills;1
208;140;231;156;land;false;hills;1
209;245;130;204;land;false;hills;1
210;154;188;227;land;false;mountain;1
211;70;206;239;land;false;mountain;1
212;230;157;194;land;false;mountain;1
213;235;162;135;land;false;mountain;1
214;252;5;253;land;true;mountain;1
215;248;208;119;land;false;mountain;1
216;190;90;246;land;false;hills;1
217;189;231;221;land;false;hills;1
218;251;104;146;land;false;mountain;1
219;253;196;201;land;false;hills;1
220;167;176;248;land;false;hills;1
221;170;112;249;land;false;mountain;1
222;162;144;235;land;false;mountain;1
223;113;234;204;land;false;mountain;1
224;135;168;245;land;true;hills;1
225;137;169;211;land;false;mountain;1
226;81;221;242;land;true;plains;1
227;249;208;61;land;false;mountain;1
228;92;252;197;land;false;hills;1
229;238;212;73;land;false;hills;1
230;227;192;177;land;false;mountain;1
231;254;35;227;land;true;hills;1
232;206;196;102;land;false;hills;1
233;135;253;199;land;false;hills;1
234;221;202;227;land;false;plains;1
235;156;220;160;land;false;hills;1
236;249;244;61;land;false;mountain;1
237;55;234;246;land;false;hills;1
238;76;236;250;land;true;plains;1
239;243;184;165;land;true;hills;1
240;231;72;219;land;false;desert;1
241;169;177;213;land;false;desert;1
242;190;251;184;land;false;desert;1
243;237;93;221;land;false;mountain;1
244;110;209;252;land;false;mountain;1
245;82;207;248;land;false;hills;1
246;169;136;203;land;true;hills;1
247;100;196;217;land;false;hills;1
248;167;230;216;land;true;hills;1
249;241;85;187;land;false;desert;1
250;247;246;23;land;false;mountain;1
251;38;236;243;land;false;mountain;1
252;235;187;104;land;false;mountain;1
253;239;93;252;land;false;hills;1
254;188;241;200;land;false;hills;1
255;226;185;159;land;false;hills;1
256;241;253;131;land;false;mountain;1
257;171;249;254;land;true;plains;1
258;161;217;254;land;false;hills;1
259;251;63;250;land;false;mountain;1
260;240;109;188;land;false;desert;1
261;190;195;144;land;false;hills;1
262;178;161;226;land;true;hills;1
263;189;214;118;land;false;plains;1
264;42;213;249;land;false;hills;1
265;233;136;191;land;false;hills;1
266;141;161;208;land;false;mountain;1
267;99;201;243;land;false;hills;1
268;168;162;172;land;false;hills;1
269;207;56;243;land;false;hills;1
270;220;196;158;land;false;plains;1
271;205;239;200;land;false;desert;1
272;141;240;241;land;false;plains;1
273;174;113;223;land;false;hills;1
274;173;143;189;land;false;hills;1
275;206;251;236;land;false;mountain;1
276;130;243;223;land;false;hills;1
277;187;216;125;land;false;desert;1
278;245;126;194;land;false;desert;1
279;173;205;207;land;false;hills;1
280;210;97;244;land;false;hills;1
281;237;228;220;land;false;hills;1
282;220;164;227;land;false;desert;1
283;138;236;240;land;true;hills;1
284;167;116;252;land;false;hills;1
285;66;193;250;land;false;mountain;1
286;123;254;239;land;false;hills;1
287;112;250;189;land;false;hills;1
288;242;147;197;land;false;hills;1
289;200;203;214;land;false;plains;1
290;188;108;205;land;false;mountain;1
291;122;200;191;land;false;hills;1
292;120;199;247;land;false;plains;1
293;199;134;194;land;false;hills;1
294;140;195;171;land;false;hills;1
295;224;114;171;land;false;mountain;1
296;210;253;218;land;false;desert;1
297;223;204;209;land;false;mountain;1
298;188;239;157;land;false;desert;1
299;213;213;189;land;false;hills;1
300;207;251;188;land;false;hills;1
301;248;121;228;land;false;mountain;1
302;218;163;218;land;false;mountain;1
303;170;146;220;land;false;hills;1
304;97;206;234;land;false;plains;1
305;163;254;147;land;true;hills;1
306;149;165;191;land;false;mountain;1
307;123;252;222;land;true;hills;1
308;226;103;227;land;false;plains;1
309;229;239;203;land;false;mountain;1
310;253;250;119;land;false;mountain;1
311;151;249;220;land;false;mountain;1
312;253;68;231;land;false;mountain;1
313;229;110;208;land;false;mountain;1
314;220;118;223;land;true;hills;1
315;99;238;197;land;false;hills;1
316;174;248;165;land;false;mountain;1
317;226;253;238;land;false;hills;1
318;205;192;122;land;false;mountain;1
319;251;76;252;land;false;hills;1
320;208;252;145;land;false;hills;1
321;182;218;150;land;false;mountain;1
322;218;180;235;land;false;hills;1
323;187;185;171;land;false;hills;1
324;246;212;211;land;false;hills;1
325;104;191;243;land;false;hills;1
326;254;247;67;land;false;hills;1
327;236;246;228;land;true;hills;1
328;213;179;165;land;false;hills;1
329;203;137;249;land;true;plains;1
330;241;110;235;land;true;mountain;1
331;146;207;184;land;false;hills;1
332;149;206;247;land;false;hills;1
333;187;205;125;land;false;hills;1
334;211;220;247;land;false;mountain;1
335;217;201;204;land;false;mountain;1
336;253;141;132;land;true;hills;1
337;181;177;230;land;false;hills;1
338;235;161;164;land;false;mountain;1
339;171;248;157;land;false;hills;1
340;97;197;209;land;false;hills;1
341;227;159;187;land;false;hills;1
342;237;136;213;land;false;hills;1
343;212;154;147;land;false;hills;1
344;206;81;237;land;false;hills;1
345;180;232;231;land;false;mountain;1
346;243;121;239;land;false;hills;1
347;211;171;197;land;false;hills;1
348;187;194;148;land;false;mountain;1
349;215;191;140;land;false;hills;1
350;205;81;222;land;false;mountain;1
351;213;114;253;land;false;plains;1
352;214;248;156;land;false;plains;1
353;177;223;146;land;false;hills;1
354;191;142;195;land;false;hills;1
355;212;194;229;land;false;mountain;1
356;224;244;52;land;false;hills;1
357;233;150;149;land;false;hills;1
358;182;170;186;land;true;hills;1
359;245;205;163;land;false;hills;1
360;225;213;171;land;false;plains;1
361;248;187;130;land;false;mountain;1
362;215;206;238;land;false;hills;1
363;216;245;83;land;false;mountain;1
364;215;137;237;land;false;hills;1
365;206;232;133;land;false;hills;1
366;212;114;241;land;false;mountain;1
367;236;122;237;land;true;hills;1
368;243;68;239;land;false;plains;1
369;101;232;213;land;false;plains;1
370;122;214;220;land;false;mountain;1
371;148;239;234;land;false;hills;1
372;246;201;90;land;false;hills;1
373;225;229;176;land;false;hills;1
374;242;185;117;land;false;plains;1
375;117;236;212;land;false;hills;1
376;161;219;174;land;false;hills;1
377;227;183;120;land;false;hills;1
378;98;197;237;land;false;hills;1
379;251;130;223;land;false;plains;1
380;222;234;219;land;false;hills;1
381;227;152;150;land;false;hills;1
382;216;246;49;land;false;mountain;1
383;98;181;225;land;false;hills;1
384;188;212;114;land;false;desert;1
385;240;71;254;land;false;hills;1
386;158;226;163;land;false;plains;1
387;211;204;238;land;false;mountain;1
388;156;220;150;land;true;plains;1
389;215;182;114;land;false;hills;1
390;87;227;231;land;false;mountain;1
391;209;219;227;land;false;hills;1
392;253;166;100;land;false;mountain;1
393;187;220;189;land;false;plains;1
394;206;159;235;land;false;mountain;1
395;185;248;104;land;false;hills;1
396;155;231;170;land;false;hills;1
397;254;147;104;land;false;desert;1
398;142;160;224;land;false;hills;1
399;166;242;156;land;false;plains;1
400;214;113;254;land;false;mountain;1
401;234;94;237;land;false;hills;1
402;150;200;165;land;false;hills;1
403;200;149;156;land;false;hills;1
404;70;215;243;land;true;hills;1
405;87;197;230;land;false;hills;1
406;243;212;50;land;false;hills;1
407;192;169;167;land;false;hills;1
408;208;227;222;land;false;hills;1
409;166;158;200;land;false;desert;1
410;217;66;231;land;false;hills;1
411;194;243;97;land;false;plains;1
412;135;179;231;land;false;plains;1
413;211;124;231;land;false;desert;1
414;245;187;206;land;false;hills;1
415;245;150;145;land;false;hills;1
416;221;55;236;land;false;hills;1
417;239;170;133;land;false;hills;1
418;147;239;134;land;true;mountain;1
419;7;251;245;land;false;desert;1
420;241;170;228;land;false;hills;1
421;189;234;200;land;false;desert;1
422;89;194;226;land;false;mountain;1
423;89;221;234;land;false;hills;1
424;222;183;140;land;false;plains;1
425;248;159;136;land;false;hills;1
426;204;135;232;land;false;mountain;1
427;253;143;188;land;true;hills;1
428;203;243;212;land;false;mountain;1
429;210;226;220;land;false;mountain;1
430;151;226;126;land;true;hills;1
431;187;218;191;land;false;hills;1
432;133;199;228;land;false;hills;1
433;253;214;69;land;false;mountain;1
434;181;234;203;land;false;mountain;1
435;203;184;250;land;false;plains;1
436;212;196;130;land;false;mountain;1
437;237;251;162;land;false;hills;1
438;230;107;173;land;false;plains;1
439;204;236;68;land;false;mountain;1
440;104;151;252;land;false;plains;1
441;200;56;246;land;false;plains;1
442;229;82;214;land;false;mountain;1
443;136;144;252;land;false;hills;1
444;207;243;125;land;false;plains;1
445;222;230;242;land;true;plains;1
446;135;180;203;land;false;hills;1
447;172;246;119;land;false;hills;1
448;191;127;191;land;false;mountain;1
449;237;85;235;land;false;plains;1
450;212;229;125;land;false;hills;1
451;180;217;185;land;false;mountain;1
452;247;87;247;land;false;hills;1
453;178;102;248;land;false;plains;1
454;253;142;130;land;true;plains;1
455;198;106;207;land;false;hills;1
456;85;239;242;land;false;desert;1
457;233;128;173;land;false;mountain;1
458;164;176;243;land;false;hills;1
459;244;145;177;land;false;mountain;1
460;215;205;222;land;false;mountain;1
461;183;246;115;land;false;mountain;1
462;210;159;241;land;false;hills;1
463;108;242;201;land;false;mountain;1
464;251;236;196;land;true;hills;1
465;221;107;238;land;false;hills;1
466;147;193;241;land;false;mountain;1
467;205;227;157;land;false;mountain;1
468;217;190;132;land;false;hills;1
469;235;245;73;land;false;mountain;1
470;129;250;250;land;false;plains;1
471;189;125;207;land;false;plains;1
472;248;207;64;land;false;plains;1
473;248;202;79;land;false;mountain;1
474;250;234;93;land;false;hills;1
475;234;76;212;land;false;mountain;1
476;206;254;51;land;false;hills;1
477;125;254;206;land;false;mountain;1
478;139;252;178;land;true;mountain;1
479;249;247;15;land;false;mountain;1
480;174;136;229;land;false;hills;1
481;253;122;231;land;false;desert;1
482;230;143;149;land;false;hills;1
483;241;185;206;land;false;hills;1
484;37;252;216;land;false;hills;1
485;104;155;253;land;false;mountain;1
486;164;235;165;land;false;hills;1
487;202;238;244;land;false;desert;1
488;127;189;251;land;false;mountain;1
489;254;225;223;land;true;mountain;1
490;208;203;132;land;false;hills;1
491;231;192;249;land;false;hills;1
492;179;223;227;land;false;hills;1
493;100;192;231;land;false;hills;1
494;110;224;227;land;false;mountain;1
495;237;173;147;land;true;mountain;1
496;224;123;171;land;true;hills;1
497;137;246;197;land;false;plains;1
498;207;135;221;land;false;desert;1
499;116;218;213;land;false;hills;1
500;234;101;241;land;false;mountain;1
501;204;235;185;land;false;hills;1
502;201;222;204;land;false;hills;1
503;225;62;243;land;false;plains;1
504;161;191;198;land;false;plains;1
505;241;54;209;land;false;hills;1
506;225;60;252;land;false;plains;1
507;192;225;233;land;false;mountain;1
508;189;209;229;land;false;mountain;1
509;234;173;97;land;true;hills;1
510;126;233;176;land;false;mountain;1
511;216;193;182;land;false;desert;1
512;201;171;211;land;false;desert;1
513;151;245;181;land;false;hills;1
514;247;58;248;land;false;mountain;1
515;175;252;229;land;false;hills;1
516;173;104;224;land;true;hills;1
517;227;237;109;land;false;mountain;1
518;237;124;219;land;false;hills;1
519;214;148;247;land;false;hills;1
520;228;51;224;land;true;hills;1
521;107;180;238;land;false;plains;1
522;217;109;179;land;false;desert;1
523;221;167;231;land;false;hills;1
524;186;145;199;land;false;hills;1
525;208;196;183;land;false;mountain;1
526;226;204;130;land;false;mountain;1
527;82;212;247;land;false;hills;1
528;135;166;223;land;false;hills;1
529;53;229;241;land;false;mountain;1
530;151;115;245;land;false;plains;1
531;224;171;245;land;false;desert;1
532;127;250;126;land;false;plains;1
533;240;176;151;land;false;mountain;1
534;221;206;237;land;false;hills;1
535;223;131;168;land;false;hills;1
536;200;234;148;land;false;hills;1
537;244;177;211;land;false;mountain;1
538;205;252;194;land;false;hills;1
539;64;247;198;land;false;hills;1
540;189;115;248;land;false;hills;1
541;171;156;241;land;false;plains;1
542;79;226;218;land;false;mountain;1
543;131;251;209;land;true;plains;1
544;187;223;95;land;false;mountain;1
545;175;240;175;land;true;plains;1
546;140;218;214;land;false;plains;1
547;248;228;71;land;false;mountain;1
548;243;66;225;land;false;plains;1
549;219;221;66;land;false;plains;1
550;228;254;193;land;false;hills;1
551;192;212;143;land;false;hills;1
552;175;209;127;land;false;mountain;1
553;253;236;166;land;false;mountain;1
554;187;195;179;land;false;hills;1
555;78;239;250;land;false;mountain;1
556;254;238;160;land;false;plains;1
557;208;157;213;land;false;plains;1
558;242;123;202;land;false;plains;1
559;191;198;189;land;false;hills;1
560;247;58;249;land;false;plains;1
561;247;164;142;land;false;mountain;1
562;108;232;167;land;false;mountain;1
563;200;246;99;land;false;hills;1
564;232;247;107;land;false;mountain;1
565;248;166;176;land;false;desert;1
566;251;144;241;land;false;hills;1
567;240;215;156;land;false;hills;1
568;52;233;239;land;false;hills;1
569;132;190;237;land;false;hills;1
570;178;178;181;land;false;desert;1
571;145;250;130;land;true;mountain;1
572;149;237;211;land;false;plains;1
573;157;186;166;land;false;mountain;1
574;173;166;169;land;false;mountain;1
575;253;247;74;land;false;mountain;1
576;165;203;163;land;false;mountain;1
577;154;155;238;land;false;mountain;1
578;136;245;126;land;false;hills;1
579;247;194;101;land;false;plains;1
580;118;210;226;land;false;mountain;1
581;253;224;55;land;false;plains;1
582;245;188;175;land;false;mountain;1
583;251;199;130;land;false;hills;1
584;155;243;103;land;false;hills;1
585;236;227;57;land;false;hills;1
586;208;128;225;land;false;hills;1
587;252;97;231;land;false;mountain;1
588;190;194;177;land;true;mountain;1
589;98;212;232;land;false;mountain;1
590;214;238;55;land;false;desert;1
591;203;189;187;land;false;mountain;1
592;230;165;215;land;true;mountain;1
593;206;124;245;land;false;mountain;1
594;247;97;223;land;false;plains;1
595;251;110;244;land;false;plains;1
596;196;169;201;land;false;mountain;1
597;154;215;138;land;false;hills;1
598;183;229;101;land;true;hills;1
599;216;185;138;land;false;plains;1
600;247;239;55;land;false;mountain;1
601;226;181;230;land;false;hills;1
602;235;192;82;land;false;hills;1
603;165;201;190;land;false;hills;1
604;137;250;245;land;false;hills;1
605;239;217;66;land;false;plains;1
606;184;152;189;land;false;mountain;1
607;193;149;191;land;false;plains;1
608;239;154;143;land;false;hills;1
609;98;246;246;land;true;mountain;1
610;62;250;200;land;false;plains;1
611;79;246;198;land;false;hills;1
612;153;232;248;land;false;mountain;1
613;242;128;199;land;false;hills;1
614;190;112;206;land;false;plains;1
615;145;202;235;land;true;hills;1
616;227;206;240;land;false;hills;1
617;197;224;164;land;false;desert;1
618;234;137;237;land;false;hills;1
619;155;195;151;land;false;hills;1
620;214;172;242;land;false;hills;1
621;146;244;139;land;false;mountain;1
622;78;221;213;land;false;plains;1
623;205;114;191;land;true;hills;1
624;167;236;185;land;false;mountain;1
625;238;234;226;land;false;desert;1
626;171;229;203;land;false;hills;1
627;244;122;174;land;false;hills;1
628;197;147;237;land;false;mountain;1
629;75;244;247;land;false;mountain;1
630;123;249;207;land;false;mountain;1
631;227;97;234;land;false;hills;1
632;242;220;75;land;false;hills;1
633;122;248;163;land;false;mountain;1
634;202;235;229;land;false;hills;1
635;212;159;169;land;false;plains;1
636;222;159;218;land;false;hills;1
637;188;208;133;land;false;mountain;1
638;92;174;242;land;false;hills;1
639;156;125;230;land;false;mountain;1
640;225;154;130;land;true;hills;1
641;132;205;183;land;false;desert;1
642;213;132;214;land;false;mountain;1
643;210;185;208;land;false;hills;1
644;253;195;81;land;false;hills;1
645;183;150;213;land;false;plains;1
646;105;225;171;land;false;hills;1
647;202;241;84;land;false;hills;1
648;136;157;214;land;false;hills;1
649;202;138;239;land;false;hills;1
650;249;219;53;land;false;hills;1
651;174;160;184;land;false;mountain;1
652;236;136;209;land;false;hills;1
653;186;238;237;land;false;hills;1
654;203;245;147;land;false;hills;1
655;176;223;197;land;false;hills;1
656;241;220;52;land;false;desert;1
657;245;115;206;land;false;plains;1
658;173;212;120;land;false;hills;1
659;139;213;218;land;false;hills;1
660;170;215;165;land;false;hills;1
661;185;100;241;land;false;plains;1
662;241;178;101;land;false;desert;1
663;247;209;156;land;false;hills;1
664;253;124;210;land;false;mountain;1
665;234;101;197;land;false;desert;1
666;190;167;243;land;false;mountain;1
667;237;127;234;land;false;hills;1
668;229;203;224;land;false;hills;1
669;243;50;233;land;false;desert;1
670;155;238;190;land;false;mountain;1
671;232;146;195;land;false;hills;1
672;89;246;248;land;false;hills;1
673;108;252;179;land;false;hills;1
674;178;243;114;land;false;mountain;1
675;160;178;168;land;false;mountain;1
676;211;198;216;land;false;mountain;1
677;157;145;208;land;false;desert;1
678;185;248;185;land;false;hills;1
679;233;154;131;land;false;mountain;1
680;251;236;35;land;false;plains;1
681;158;147;200;land;false;hills;1
682;144;128;247;land;false;desert;1
683;245;213;186;land;false;hills;1
684;158;243;147;land;false;hills;1
685;202;217;241;land;false;plains;1
686;164;249;169;land;false;hills;1
687;228;174;191;land;false;mountain;1
688;136;221;147;land;false;plains;1
689;239;193;93;land;false;mountain;1
690;128;247;138;land;false;hills;1
691;78;230;197;land;true;plains;1
692;250;215;101;land;false;hills;1
693;197;152;183;land;false;mountain;1
694;57;221;234;land;true;mountain;1
695;253;164;94;land;false;plains;1
696;224;243;175;land;false;hills;1
697;209;231;240;land;false;hills;1
698;232;217;61;land;false;mountain;1
699;217;188;218;land;false;hills;1
700;126;232;243;land;false;plains;1
701;216;185;155;land;false;hills;1
702;218;192;216;land;false;hills;1
703;170;236;190;land;false;mountain;1
704;245;198;68;land;false;desert;1
705;80;239;196;land;false;hills;1
706;226;239;194;land;false;plains;1
707;239;102;165;land;false;hills;1
708;130;192;219;land;false;mountain;1
709;39;218;247;land;false;hills;1
710;241;205;170;land;false;hills;1
711;248;223;204;land;false;hills;1
712;171;234;118;land;false;hills;1
713;181;235;206;land;false;hills;1
714;249;198;176;land;false;hills;1
715;254;227;105;land;false;plains;1
716;125;206;185;land;false;plains;1
717;218;232;136;land;false;hills;1
718;228;248;195;land;false;hills;1
719;186;124;192;land;false;plains;1
720;162;151;193;land;false;desert;1
721;202;211;125;land;true;mountain;1
722;185;194;173;land;false;plains;1
723;164;180;199;land;false;plains;1
724;154;207;156;land;false;hills;1
725;208;101;199;land;false;hills;1
726;146;229;187;land;false;hills;1
727;188;120;205;land;false;hills;1
728;149;161;236;land;false;mountain;1
729;210;150;165;land;false;hills;1
730;74;234;222;land;false;mountain;1
731;184;162;175;land;false;hills;1
732;160;212;215;land;false;hills;1
733;217;240;151;land;false;mountain;1
734;242;159;127;land;true;hills;1
735;47;204;252;land;false;hills;1
736;252;77;206;land;false;mountain;1
737;181;243;225;land;false;mountain;1
738;117;204;199;land;false;mountain;1
739;114;224;237;land;false;hills;1
740;145;241;152;land;true;mountain;1
741;145;166;210;land;false;hills;1
742;229;65;214;land;false;mountain;1
743;228;210;236;land;false;mountain;1
744;218;161;238;land;false;plains;1
745;231;224;85;land;false;mountain;1
746;203;203;213;land;false;mountain;1
747;193;207;173;land;false;mountain;1
748;245;160;209;land;false;desert;1
749;198;227;143;land;false;hills;1
750;147;129;249;land;false;hills;1
751;175;253;134;land;false;mountain;1
752;243;135;171;land;false;hills;1
753;218;248;223;land;false;plains;1
754;177;134;244;land;true;mountain;1
755;233;228;140;land;false;desert;1
756;216;132;209;land;false;plains;1
757;115;185;254;land;true;hills;1
758;122;239;197;land;false;hills;1
759;134;220;205;land;false;mountain;1
760;174;244;146;land;false;hills;1
761;62;237;217;land;false;hills;1
762;233;225;211;land;false;plains;1
763;201;237;143;land;false;hills;1
764;241;47;240;land;false;mountain;1
765;162;207;158;land;false;plains;1
766;225;234;141;land;false;hills;1
767;237;176;236;land;false;mountain;1
768;230;66;210;land;false;hills;1
769;192;213;107;land;false;plains;1
770;185;245;190;land;false;mountain;1
771;200;156;169;land;false;desert;1
772;176;113;245;land;false;mountain;1
773;90;253;176;land;false;hills;1
774;190;148;234;land;false;mountain;1
775;157;211;188;land;false;hills;1
776;252;87;241;land;false;mountain;1
777;209;97;227;land;true;hills;1
778;168;243;91;land;false;mountain;1
779;95;230;210;land;false;mountain;1
780;118;184;232;land;false;desert;1
781;222;161;222;land;true;plains;1
782;211;253;48;land;false;plains;1
783;231;196;112;land;false;desert;1
784;183;172;169;land;false;hills;1
785;243;109;254;land;false;hills;1
786;224;183;125;land;false;hills;1
787;228;221;108;land;false;plains;1
788;174;243;88;land;false;hills;1
789;87;190;246;land;false;mountain;1
790;225;87;215;land;true;plains;1
791;175;230;144;land;false;hills;1
792;119;212;180;land;false;hills;1
793;204;196;249;land;true;hills;1
794;199;217;187;land;false;mountain;1
795;235;26;241;land;false;plains;1
796;244;149;124;land;false;hills;1
797;224;132;153;land;false;hills;1
798;204;253;155;land;false;plains;1
799;219;159;125;land;false;hills;1
800;178;167;249;land;false;mountain;1
801;243;227;218;land;false;mountain;1
802;118;226;193;land;false;plains;1
803;139;236;180;land;false;desert;1
804;228;242;188;land;false;plains;1
805;220;123;203;land;false;hills;1
806;97;253;182;land;false;hills;1
807;176;221;215;land;false;mountain;1
808;245;76;243;land;false;mountain;1
